Date,Open,High,Low,Close,Volume
3/2/2020,916.6,930.37,891.85,928.14,275.52K
31/01/2020,959.58,960.96,936.62,936.62,253.95K
30/01/2020,975.15,977.72,954,959.58,198.51K
22/01/2020,986.52,991.46,983.92,991.46,152.35K
21/01/2020,978.82,986.37,978.82,986.37,157.67K
20/01/2020,978.23,979.85,975.93,978.63,148.80K
17/01/2020,976.28,980.02,973.79,978.96,164.14K
16/01/2020,967.2,974.7,967.17,974.31,201.25K
15/01/2020,967.69,967.69,964.84,967.56,150.04K
14/01/2020,966.26,968.85,965.76,967,190.35K
13/01/2020,966.89,968.63,964.79,965.84,147.15K
10/1/2020,961.17,969.71,961.17,968.54,222.16K
9/1/2020,953.86,960.73,952.16,960.15,166.15K
8/1/2020,954.13,955.84,945.28,948.98,319.17K
7/1/2020,955.79,959.46,953.19,958.88,181.63K
6/1/2020,962.79,963.2,955.59,955.79,187.20K
3/1/2020,968.72,970.88,965.14,965.14,174.13K
2/1/2020,960.26,966.67,959.67,966.67,200.60K
31/12/2019,965.71,965.71,958.22,960.99,185.24K
30/12/2019,962.89,967.52,962.47,965.03,177.74K
27/12/2019,957.7,963.51,954.19,963.51,180.52K
26/12/2019,960.67,962.11,957.43,958.59,265.94K
25/12/2019,958.18,962.83,957.5,960.92,238.32K
24/12/2019,959.43,959.43,953.29,958.88,229.67K
23/12/2019,959.55,960.71,958.07,959.43,241.52K
20/12/2019,953.55,957.52,952.71,956.41,243.33K
19/12/2019,950.61,955.85,946.74,952.26,222.47K
18/12/2019,951.52,954.18,949.86,951.13,323.41K
17/12/2019,962.49,962.79,954.03,954.03,280.85K
16/12/2019,966,966,960.39,961.47,278.44K
13/12/2019,969.43,971.84,965.93,966.18,219.16K
12/12/2019,963.39,968.39,962.72,968.17,218.75K
11/12/2019,960.59,961.78,954.56,961.78,216.48K
10/12/2019,965.92,966.58,955.14,960.3,242.73K
9/12/2019,963.91,967.57,962.59,966.06,273.26K
6/12/2019,962.38,965.41,960.99,963.56,171.82K
5/12/2019,969,969.53,962.16,963.27,194.54K
4/12/2019,952.51,965.9,950.13,965.9,210.10K
3/12/2019,957.4,960.82,950.96,953.43,264.94K
2/12/2019,971.42,972.91,958.3,959.31,211.00K
29/11/2019,971.1,972.89,968.03,970.75,167.27K
28/11/2019,977.66,979.17,967.68,970.39,191.26K
27/11/2019,978.98,982.76,978.17,978.17,197.96K
26/11/2019,976.35,981.96,976.35,976.79,192.50K
25/11/2019,977.85,979.6,971.24,976.35,189.32K
22/11/2019,992.73,993.7,971.03,977.78,230.36K
21/11/2019,999.37,999.63,987.89,987.89,215.01K
20/11/2019,"1,009.21","1,009.21","1,000.56","1,000.56",210.31K
19/11/2019,"1,002.89","1,008.35","1,001.35","1,008.35",232.36K
18/11/2019,"1,010.03","1,012.09","1,002.63","1,002.91",184.31K
15/11/2019,"1,012.93","1,015.16","1,005.10","1,010.03",212.33K
14/11/2019,"1,013.85","1,016.71","1,010.60","1,012.30",209.40K
13/11/2019,"1,019.07","1,020.09","1,010.80","1,012.77",286.97K
12/11/2019,"1,016.97","1,021.84","1,015.97","1,018.33",223.16K
11/11/2019,"1,023.32","1,024.77","1,016.35","1,016.75",210.43K
8/11/2019,"1,026.98","1,027.39","1,021.11","1,022.49",181.37K
7/11/2019,"1,023.49","1,028.45","1,022.61","1,024.03",193.39K
6/11/2019,"1,023.43","1,028.97","1,023.42","1,024.91",225.00K
5/11/2019,"1,022.77","1,026.53","1,021.63","1,024.34",199.37K
4/11/2019,"1,019.00","1,023.92","1,015.86","1,022.43",232.79K
1/11/2019,998.82,"1,015.88",998.82,"1,015.59",241.34K
31/10/2019,"1,000.89","1,004.40",998.58,998.82,218.98K
30/10/2019,996.83,"1,003.40",994.86,"1,000.89",181.19K
29/10/2019,997.77,999.88,995.87,995.87,249.48K
28/10/2019,998.27,999.94,996.48,996.48,183.76K
25/10/2019,993.91,996.67,992.91,996.57,173.49K
24/10/2019,988.85,993.6,987.65,993.6,160.03K
23/10/2019,987.04,989.61,985.52,987.79,179.02K
22/10/2019,983.52,987.59,983.52,987.19,231.65K
21/10/2019,988.18,988.82,983.56,983.56,200.33K
18/10/2019,992,993.03,988.41,989.2,174.42K
17/10/2019,995.04,995.81,989.82,989.82,191.55K
16/10/2019,995.75,997.41,993.42,994.46,188.13K
15/10/2019,993.55,994.75,990.74,993.05,179.97K
14/10/2019,994.61,997.25,992.5,993.57,193.98K
11/10/2019,988.57,991.84,987.62,991.84,168.61K
10/10/2019,988.81,990.89,986.93,987.38,182.98K
9/10/2019,987.82,992,986.74,987.83,182.54K
8/10/2019,983.62,988.51,981.89,988.22,178.38K
7/10/2019,989.45,990.34,983.09,983.09,178.90K
4/10/2019,993.69,994.81,987.59,987.59,205.01K
3/10/2019,985.65,992.45,983.35,989.67,140.12K
2/10/2019,999.18,"1,000.93",989.63,991.19,178.78K
1/10/2019,997.87,999.72,996.2,999.59,210.25K
30/09/2019,999.92,"1,004.17",996.51,996.56,176.22K
27/09/2019,992.26,998.34,991.5,997.84,180.74K
26/09/2019,988.7,991.66,986.35,990.75,152.56K
25/09/2019,985.96,989.18,983.06,987.3,171.57K
24/09/2019,986.33,991.36,984.94,988.13,165.04K
23/09/2019,991.75,993.98,985.75,985.75,207.51K
20/09/2019,997.6,998.56,990.36,990.36,203.60K
19/09/2019,995.49,997.2,990.55,997.1,186.92K
18/09/2019,995.75,998.4,993.94,995.15,191.04K
17/09/2019,990.06,996.74,986.96,996.74,231.44K
16/09/2019,987.07,992.6,986.72,989.86,187.15K
13/09/2019,976.07,987.22,975.95,987.22,189.23K
12/9/2019,972.39,976.07,972.31,976.07,141.32K
11/9/2019,969.59,973.13,967.14,969.31,154.51K
10/9/2019,974.62,977.44,968.36,970.26,161.45K
9/9/2019,974.53,975.03,972.47,974.12,155.33K
6/9/2019,977.83,978.73,973.87,974.08,161.16K
5/9/2019,979.83,981.67,976.79,976.79,159.54K
4/9/2019,977.97,979.91,973.37,977.63,157.39K
3/9/2019,984.79,985.21,978.62,979.36,186.48K
30/08/2019,980.25,984.87,980.25,984.06,143.16K
29/08/2019,978.17,978.78,973.34,978.59,138.39K
28/08/2019,977.1,981.35,977.1,977.26,147.21K
27/08/2019,986.33,988.49,976.79,976.79,199.81K
26/08/2019,983.8,984.61,977,982.88,189.79K
23/08/2019,998.21,998.21,990.83,992.45,162.57K
22/08/2019,996.41,998.67,993.23,997.26,153.00K
21/08/2019,984.36,995.44,983.3,994.38,201.56K
20/08/2019,983.94,985.35,981.75,984.67,177.94K
19/08/2019,984.04,985.48,979.17,981.03,158.09K
16/08/2019,974.88,985.61,974.88,980,198.01K
15/08/2019,958.05,979.38,955.76,979.38,182.91K
14/08/2019,975.88,975.99,968.91,968.91,151.49K
13/08/2019,972.7,973.09,964.03,966.83,181.50K
12/8/2019,975.38,977.63,973.22,975.31,174.55K
9/8/2019,976.41,978.69,974.33,974.34,192.31K
8/8/2019,965.93,975.83,964.21,975.24,219.24K
7/8/2019,967.18,971.96,961.64,965.93,219.15K
6/8/2019,960.29,966.15,958.39,964.61,210.93K
5/8/2019,988.6,988.99,973.15,973.15,195.93K
2/8/2019,987.55,991.39,985.69,991.1,186.79K
1/8/2019,993.25,997.39,990.88,997.39,222.66K
31/07/2019,986,993.4,982.64,991.66,172.88K
30/07/2019,"1,001.46","1,002.77",986.02,986.02,154.32K
29/07/2019,994.23,997.94,988.29,997.94,147.83K
26/07/2019,994.8,998.52,992.97,993.35,152.41K
25/07/2019,986.85,997.49,986.85,994.95,171.79K
24/07/2019,993.01,994.85,986.34,988.41,169.64K
23/07/2019,981.38,990.45,980.22,989.46,184.83K
22/07/2019,981.17,985.13,980.08,982.04,164.37K
19/07/2019,978.12,986.12,978.12,982.34,170.27K
18/07/2019,979.16,979.49,975.01,976.05,139.85K
17/07/2019,981.49,985.59,979.05,982.57,170.02K
16/07/2019,975.05,982.11,975.05,982.11,174.67K
15/07/2019,975.57,975.66,970.93,972.53,150.55K
12/7/2019,980.11,982.1,974.32,975.4,157.31K
11/7/2019,976.95,980.02,975.03,978.63,161.66K
10/7/2019,971.19,974.96,971.19,973.65,154.56K
9/7/2019,965.24,969.05,963.05,969.05,169.48K
8/7/2019,972.83,972.83,963.84,966.35,165.88K
5/7/2019,973.04,975.34,970.16,975.34,137.92K
4/7/2019,961.78,973.04,961.65,973.04,189.90K
3/7/2019,960.44,961.67,956.91,960.39,136.59K
2/7/2019,964.77,966.76,959.8,961.98,138.22K
1/7/2019,958.92,965.61,957.66,965.61,166.45K
28/06/2019,944.53,949.94,939.12,949.94,182.63K
27/06/2019,959.48,959.48,943.11,943.11,159.03K
26/06/2019,960.13,962.7,958.38,959.13,252.32K
25/06/2019,961.19,963.23,960.06,960.13,164.35K
24/06/2019,960.29,967.11,959.8,962.85,150.30K
21/06/2019,962.69,964.52,959.12,959.2,206.14K
20/06/2019,949.48,962.33,948.97,959.18,185.49K
19/06/2019,948.92,950.04,946.83,949.69,147.36K
18/06/2019,945.73,947.3,938.95,944.01,166.94K
17/06/2019,953.97,955.18,944.47,946.95,174.37K
14/06/2019,948.65,954.7,948.65,953.61,155.88K
13/06/2019,951.26,952.06,946.29,950.08,142.81K
12/6/2019,960.6,960.6,953.83,954.17,138.11K
11/6/2019,962.43,964.81,959.98,962.07,136.38K
10/6/2019,963.78,966.9,958.6,962.9,154.90K
7/6/2019,951.64,958.28,950.94,958.28,148.04K
6/6/2019,951.41,951.41,939.35,948.21,125.90K
5/6/2019,955.8,958.39,951.39,951.41,131.58K
4/6/2019,945.62,951.42,943.21,951.16,162.40K
3/6/2019,953.58,955.78,940.28,946.47,184.66K
31/05/2019,968.53,969.94,959.88,959.88,136.53K
30/05/2019,971.01,974.56,967.21,969.34,159.99K
29/05/2019,973.31,974.96,969.55,971.54,145.31K
28/05/2019,977.02,978.8,969.51,972,148.99K
27/05/2019,970.73,975.4,970.41,975.14,138.47K
24/05/2019,976.59,983.14,970.03,970.03,168.34K
23/05/2019,982,984.57,977.17,982.71,160.09K
22/05/2019,986.66,992.26,982.68,983.78,174.96K
21/05/2019,989.67,992.84,986.07,986.29,206.56K
20/05/2019,975.95,987.13,974.47,987.13,153.16K
17/05/2019,977.85,980.04,974.91,976.48,135.09K
16/05/2019,976.96,981.22,975.69,975.69,170.22K
15/05/2019,967.95,977.65,967.95,975.64,188.85K
14/05/2019,952.13,965.34,952.13,965.34,158.18K
13/05/2019,952.11,958.54,951.76,958.54,232.04K
10/5/2019,950.37,953.92,947.85,952.55,131.03K
9/5/2019,950.66,953.66,944.91,947.01,181.40K
8/5/2019,950.1,953.88,947.86,951.22,143.30K
7/5/2019,961.31,965.61,955.42,957.56,145.34K
6/5/2019,964.37,964.89,955.41,957.97,155.65K
